RestaurantName,PhoneNumber,ReviewCount,Rating,Price,Address,Longitude,Latitude,UrlLink,State,RefId
The Drover,(402) 391-7440,678,4.0,3,"['2121 S 73rd St', 'Omaha, NE 68124']",-96.0257949829102,41.2390823364258,https://www.yelp.com/biz/the-drover-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,H_m48-oFNpTIvi1zhYGPNQ
Saddle Creek Breakfast Club,(402) 932-5970,325,4.5,2,"['1540 N Saddle Creek Rd', 'Omaha, NE 68104']",-95.98971,41.27393,https://www.yelp.com/biz/saddle-creek-breakfast-club-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,055tt-zWUMkkeQZIluKPiQ
Tasty Pizza,(402) 933-9392,211,4.5,1,"['5423 Leavenworth St', 'Omaha, NE 68106']",-95.99771,41.25205,https://www.yelp.com/biz/tasty-pizza-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,IuQSIllmB9RimuzDk0wbvw
Au Courant,(402) 505-9917,214,4.5,3,"['6064 Maple St', 'Omaha, NE 68104']",-96.006741,41.285304,https://www.yelp.com/biz/au-courant-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,X63aSFPk9MDpOaCCp0c6dA
Early Bird,(402) 934-5535,569,4.0,2,"['3824 Farnam St', 'Ste 120', 'Omaha, NE 68131']",-95.97009,41.25806,https://www.yelp.com/biz/early-bird-omaha-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,fpcRyIt7x0eWkQm682SXLw
Amsterdam Falafel & Kabob,(402) 504-3223,367,4.5,1,"['620 N 50th St', 'Omaha, NE 68132']",-95.99057,41.26476,https://www.yelp.com/biz/amsterdam-falafel-and-kabob-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,4nqFhphbher4kj23ftC3Yw
Herbe Sainte,(402) 913-2396,279,4.5,2,"['1934 S 67th St', 'Omaha, NE 68106']",-96.0147649,41.24122,https://www.yelp.com/biz/herbe-sainte-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,TmXfjPVpHZsGUJUNmvXEpA
Dario's Brasserie,(402) 933-0799,318,4.5,2,"['4920 Underwood Ave', 'Omaha, NE 68132']",-95.9897,41.26535,https://www.yelp.com/biz/darios-brasserie-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,5T_YHtfSBOm3Bf9e6MXbmw
Pitch Coal-fire Pizzeria,(402) 590-2625,540,4.0,2,"['5021 Underwood Ave', 'Omaha, NE 68132']",-95.992088,41.264713,https://www.yelp.com/biz/pitch-coal-fire-pizzeria-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,JYlfyMoypBWLzND1jx9BGg
Mahogany Prime Steakhouse,(402) 445-4380,234,4.5,4,"['13665 California St', 'Omaha, NE 68154']",-96.12887,41.26545,https://www.yelp.com/biz/mahogany-prime-steakhouse-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,oosHP5KEFk-3ySnhiXABgw
Acadian Grille Scratch Kitchen,(402) 933-0980,185,4.5,2,"['725 N 114th St', 'Omaha, NE 68154']",-96.0909077,41.26681,https://www.yelp.com/biz/acadian-grille-scratch-kitchen-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,rKd_24k2WevELAR6yoExew
JINYA Ramen Bar - Omaha,(402) 991-2088,267,4.5,2,"['7010 Dodge St', 'Ste 106', 'Omaha, NE 68132']",-96.02083,41.2602,https://www.yelp.com/biz/jinya-ramen-bar-omaha-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,51nASBxuHaLLPlRKXubFPA
El Basha,(402) 934-6266,280,4.5,2,"['7503 Pacific St', 'Omaha, NE 68114']",-96.0291026531891,41.2483140610412,https://www.yelp.com/biz/el-basha-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,ghIfDChwusB_Moc7Om-D0Q
Lalibela Ethiopian Restaurant,(402) 991-5662,191,4.5,2,"['4422 Cass St', 'Omaha, NE 68131']",-95.98018,41.26419,https://www.yelp.com/biz/lalibela-ethiopian-restaurant-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,6giHA540M4evdGW0Po_2Vw
Noli's Pizzeria,(402) 359-1802,343,4.0,2,"['4001 Farnam St', 'Omaha, NE 68131']",-95.97372,41.25763,https://www.yelp.com/biz/nolis-pizzeria-omaha-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,Wzlpye3QbFI2KiPAczDzsQ
Avoli Osteria,(402) 933-7400,266,4.5,2,"['5013 Underwood Ave', 'Omaha, NE 68132']",-95.9910612934813,41.2647940419624,https://www.yelp.com/biz/avoli-osteria-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,U-lPn_Jjxj5jwwU7cE1UhQ
Stirnella Bar & Kitchen,(402) 650-5204,238,4.5,2,"['3814 Farnam St', 'Omaha, NE 68131']",-95.969755,41.25807,https://www.yelp.com/biz/stirnella-bar-and-kitchen-omaha-5?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,V8HQDPtUXYRgDtx5Lwkudg
Archetype Coffee,,190,4.5,1,"['3926 Farnam St', 'Omaha, NE 68131']",-95.973083,41.258032,https://www.yelp.com/biz/archetype-coffee-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,2aAYECjd1m45lUBrWIvWuA
Yoshitomo,(402) 916-5872,178,4.5,2,"['6009 Maple St', 'Omaha, NE 68104']",-96.00526,41.28471,https://www.yelp.com/biz/yoshitomo-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,ijvztKL0Atdwl6U_EQx0wQ
Twisted Cork Bistro,(402) 932-1300,270,4.0,2,"['10730 Pacific St', 'Omaha, NE 68114']",-96.0811189665668,41.2493823095056,https://www.yelp.com/biz/twisted-cork-bistro-omaha-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,ErMbXNAH3v_M0lltn7EieQ
Mangia Italiana,(402) 614-0600,250,4.5,2,"['6516 Irvington Rd', 'Omaha, NE 68122']",-96.05404,41.31832,https://www.yelp.com/biz/mangia-italiana-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,f2t1xgVCwBKe6LwUEmfWcg
Lisa's Radial Cafe,(402) 551-2176,303,4.0,1,"['817 N 40th St', 'Omaha, NE 68131']",-95.972777799438,41.267575844391,https://www.yelp.com/biz/lisas-radial-cafe-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,Kn5khdEbW93EB93WjGOqdQ
Sweet Magnolias Bake Shop,(402) 934-6427,121,4.5,1,"['813 N 40th St', 'Omaha, NE 68131']",-95.9727717251312,41.2674658077577,https://www.yelp.com/biz/sweet-magnolias-bake-shop-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,EIVlobUAYGPnIlka50aXFw
Mula Mexican Kitchen & Tequileria,(402) 315-9051,365,4.0,2,"['3932 Farnam St', 'Omaha, NE 68131']",-95.973179,41.257819,https://www.yelp.com/biz/mula-mexican-kitchen-and-tequileria-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,oaCDciaiC-AhBH2IYZ755g
Benson Brewery,(402) 934-8668,305,4.0,2,"['6059 Maple St', 'Omaha, NE 68104']",-96.00642,41.2846964,https://www.yelp.com/biz/benson-brewery-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,1GcILsSMaph24VpIypdIOg
Spezia,(402) 391-2950,284,4.0,2,"['3125 S 72nd St', 'Omaha, NE 68124']",-96.02324,41.22981,https://www.yelp.com/biz/spezia-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,TkV1zCzqlcN_h3vohY70KQ
Blue & Fly Asian Kitchen,(402) 504-6545,181,4.0,2,"['721 S 72nd St', 'Omaha, NE 68114']",-96.0226501907379,41.2533333617057,https://www.yelp.com/biz/blue-and-fly-asian-kitchen-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,ZNMo6NFH_li9aM9f1ZAl2Q
Dolce,(402) 964-2212,170,4.5,3,"['12317 W Maple Rd', 'Omaha, NE 68164']",-96.1048345522537,41.2917454655452,https://www.yelp.com/biz/dolce-omaha-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,2_BNrInCx0DexNHXaCJzNA
Mercy Thai Restaurant,(402) 614-1929,178,4.5,1,"['4741 S 96th St', 'Omaha, NE 68127']",-96.0614110337383,41.2112005504949,https://www.yelp.com/biz/mercy-thai-restaurant-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,KzsNy4EYt6D9PL9VbggYGA
The Hunger Block,(402) 557-6738,242,4.0,2,"['11036 Elm St', 'Omaha, NE 68144']",-96.0848829,41.2327598,https://www.yelp.com/biz/the-hunger-block-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,Rm84agxe4S6tQLF-A8h-2g
Charred Burger + Bar,(402) 779-8430,294,4.0,2,"['1150 Sterling Ridge Dr', 'Ste 107', 'Omaha, NE 68144']",-96.113643,41.247988,https://www.yelp.com/biz/charred-burger-bar-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,Sf9lmbJp6-V0dsHCGEzdeQ
Salween Thai,(402) 884-5375,280,4.0,1,"['1102 NW Radial Hwy', 'Omaha, NE 68132']",-95.9829219,41.270078,https://www.yelp.com/biz/salween-thai-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,Xih5naRi3MYD0VQKgtJkQw
Smokin Barrel BBQ,(402) 598-4855,93,5.0,2,"['13508 Discovery Dr', 'Omaha, NE 68137']",-96.12264,41.20103,https://www.yelp.com/biz/smokin-barrel-bbq-omaha-3?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,76CdNw9Q6DLcI0i7GSPCyQ
Amateur Coffee,(402) 506-6333,102,4.5,1,"['3913 Cuming St', 'Omaha, NE 68131']",-95.9717179,41.2678251,https://www.yelp.com/biz/amateur-coffee-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,3bR3yEXDV9glr7cuIFulHQ
Corkscrew Wine & Cheese,(402) 933-3150,92,4.5,2,"['3908 Farnam St', 'Omaha, NE 68131']",-95.97244,41.25809,https://www.yelp.com/biz/corkscrew-wine-and-cheese-omaha-3?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,La7Q-Hj9TBEyqqb7XHtUjA
Timber Wood Fire Bistro,(402) 964-2227,268,4.0,2,"['8702 Pacific St', 'Omaha, NE 68114']",-96.0472941,41.2491713,https://www.yelp.com/biz/timber-wood-fire-bistro-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,BSiHfhR-gzWSWnz3Fvkzfg
Jams Midtown,(402) 399-8300,252,4.0,2,"['7814 Dodge St', 'Omaha, NE 68114']",-96.0366378739967,41.260327570173,https://www.yelp.com/biz/jams-midtown-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,iLvnhZw7-7iIsi-e22w8DQ
Crescent Moon Ale House,(402) 345-1708,310,4.0,2,"['3578 Farnam St', 'Omaha, NE 68131']",-95.96621,41.25805,https://www.yelp.com/biz/crescent-moon-ale-house-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,Vn6L9nPGRpioMK5Q08aHdA
Thirst-Tea,(402) 932-8288,167,4.5,2,"['200 S 31st Ave', 'Ste 4105', 'Omaha, NE 68131']",-95.960466,41.25873,https://www.yelp.com/biz/thirst-tea-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,AgUZVsUrhTv6G41n0pEjEQ
Shucks Pacific Fish House and Oyster Bar,(402) 827-4376,197,4.0,2,"['1218 S 119th St', 'Omaha, NE 68144']",-96.0989355,41.2475291,https://www.yelp.com/biz/shucks-pacific-fish-house-and-oyster-bar-omaha-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,qXMgwiqV7xK0F3fpLAcHmA
Kathmandu Momo Station,(402) 594-6004,82,5.0,1,"['3924 1/2 Farnam St', 'Omaha, NE 68131']",-95.973014,41.257978,https://www.yelp.com/biz/kathmandu-momo-station-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,yAjdwaBPHRxQuAmDB9vEqg
First Watch,(402) 932-5691,253,4.0,2,"['1222 South 71st St', 'Ste B', 'Omaha, NE 68106']",-96.0229778283111,41.2468489628006,https://www.yelp.com/biz/first-watch-omaha-4?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,ux4cxbk520T-0DDiD3i3oA
Krug Park,(402) 932-0038,120,4.5,2,"['6205 Maple St', 'Omaha, NE 68104']",-96.0086898803711,41.284725189209,https://www.yelp.com/biz/krug-park-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,GD6m5dlHfUREBSe2jBXLpg
Bonefish Grill,(402) 391-3474,219,4.0,2,"['120 Regency Pkwy', 'Ste 100', 'Omaha, NE 68114']",-96.0718,41.259384,https://www.yelp.com/biz/bonefish-grill-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,WT5qLtF6IhZEgep8AYHR7Q
Pokeworks,(402) 810-9659,119,4.5,2,"['10351 Pacific St', 'Ste 18', 'Omaha, NE 68114']",-96.074842,41.2475357666602,https://www.yelp.com/biz/pokeworks-omaha-3?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,igNXBgi8A-pgISBwz0M6Og
Bailey's Breakfast & Lunch,(402) 932-5577,189,4.0,2,"['1259 S 120th St', 'Omaha, NE 68144']",-96.1005865037441,41.2466045469046,https://www.yelp.com/biz/baileys-breakfast-and-lunch-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,qt17WcrrC5Mlp2rdH2XYrg
Korea Garden,(402) 505-4089,121,4.5,2,"['5352 S 72nd St', 'Omaha, NE 68127']",-96.0245581588817,41.2029092747515,https://www.yelp.com/biz/korea-garden-omaha-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,XWH9UscTjCIaNItaPL7yaw
Butterfish,(402) 934-8979,131,4.5,2,"['3901 Farnam St', 'Omaha, NE 68131']",-95.9720728,41.2576351,https://www.yelp.com/biz/butterfish-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,4zVQWCUa2h_Wetn6hraKRw
Tired Texan BBQ,(402) 991-9994,244,4.0,2,"['4702 S 108th St', 'Omaha, NE 68137']",-96.0819263756275,41.2115595840987,https://www.yelp.com/biz/tired-texan-bbq-omaha?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NE,-iBRNG3BKhTgvVmZ1DcHXw
Yardbird Southern Table & Bar,(702) 297-6541,5584,4.5,2,"['3355 Las Vegas Blvd S', 'Las Vegas, NV 89109']",-115.170111842838,36.1223280184553,https://www.yelp.com/biz/yardbird-southern-table-and-bar-las-vegas-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NV,faPVqws-x-5k2CQKDNtHxw
Mon Ami Gabi,(702) 944-4224,9959,4.0,2,"['3655 Las Vegas Blvd S', 'Las Vegas, NV 89109']",-115.172434,36.112859,https://www.yelp.com/biz/mon-ami-gabi-las-vegas-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NV,4JNXUYY8wbaaDmk3BPzlWw
Gordon Ramsay Hell's Kitchen,(702) 731-7373,6363,4.5,3,"['3570 Las Vegas Blvd S', 'Las Vegas, NV 89109']",-115.17340626112666,36.115601888554366,https://www.yelp.com/biz/gordon-ramsay-hells-kitchen-las-vegas-3?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NV,vHz2RLtfUMVRPFmd7VBEHA
Gangnam Asian BBQ Dining,(702) 802-5508,4391,4.5,2,"['4480 Paradise Rd', 'Ste 600', 'Las Vegas, NV 89169']",-115.151063,36.109315,https://www.yelp.com/biz/gangnam-asian-bbq-dining-las-vegas-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NV,hihud--QRriCYZw1zZvW4g
Nacho Daddy,(702) 462-5000,5612,4.5,2,"['3663 Las Vegas Blvd', 'Ste 595', 'Las Vegas, NV 89109']",-115.17111089259,36.1080857621234,https://www.yelp.com/biz/nacho-daddy-las-vegas-7?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NV,QXV3L_QFGj8r6nWX2kS2hA
El Dorado Cantina - Las Vegas Strip,(702) 722-2289,4360,4.5,2,"['3025 Sammy Davis Jr Dr', 'Las Vegas, NV 89109']",-115.171247,36.135072,https://www.yelp.com/biz/el-dorado-cantina-las-vegas-strip-las-vegas-3?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NV,JDZ6_yycNQFTpUZzLIKHUg
Egg & I,(702) 364-9686,4414,4.5,2,"['4533 W Sahara Ave', 'Ste 5', 'Las Vegas, NV 89102']",-115.202492506843,36.1443697895445,https://www.yelp.com/biz/egg-and-i-las-vegas?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NV,3kdSl5mo9dWC4clrQjEDGg
Earl of Sandwich,(702) 463-0259,5255,4.5,1,"['3667 Las Vegas Blvd S', 'Las Vegas, NV 89109']",-115.1718738,36.1094075,https://www.yelp.com/biz/earl-of-sandwich-las-vegas?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NV,DkYS3arLOhA8si5uUEmHOw
Mr. Mamas Breakfast and Lunch,(702) 220-9224,3890,4.5,1,"['5693 S Jones Blvd', 'Ste 106', 'Las Vegas, NV 89118']",-115.226135,36.086295,https://www.yelp.com/biz/mr-mamas-breakfast-and-lunch-las-vegas-5?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NV,mDR12Hafvr84ctpsV6YLag
Lotus of Siam,(702) 735-3033,4168,4.0,2,"['953 E Sahara Ave', 'Ste A5', 'Las Vegas, NV 89104']",-115.143203,36.143617,https://www.yelp.com/biz/lotus-of-siam-las-vegas-15?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NV,KskYqH1Bi7Z_61pH6Om8pg
Oyster Bar,(702) 367-2411,2963,4.5,2,"['2411 W Sahara Ave', 'Las Vegas, NV 89102']",-115.174937,36.14295,https://www.yelp.com/biz/the-oyster-bar-las-vegas-6?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NV,awI4hHMfa7H0Xf0-ChU5hg
Rollin Smoke Barbeque,(702) 836-3621,3523,4.5,2,"['3185 S Highland Dr', 'Ste 2', 'Las Vegas, NV 89109']",-115.176756,36.132097,https://www.yelp.com/biz/rollin-smoke-barbeque-las-vegas?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NV,fL-b760btOaGa85OJ9ut3w
Carson Kitchen,(702) 473-9523,2580,4.5,2,"['124 S 6th St', 'Ste 100', 'Las Vegas, NV 89101']",-115.140640474856,36.1678783156885,https://www.yelp.com/biz/carson-kitchen-las-vegas?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NV,2iTsRqUsPGRH1li1WVRvKQ
Secret Pizza,(702) 698-7860,5093,4.0,1,"['3708 Las Vegas Blvd S', 'Level 3', 'The Boulevard Tower', 'Las Vegas, NV 89109']",-115.174212,36.10984,https://www.yelp.com/biz/secret-pizza-las-vegas?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NV,iCQpiavjjPzJ5_3gPD5Ebg
Hash House A Go Go,(702) 254-4646,7276,4.0,2,"['3535 Las Vegas Blvd', 'Las Vegas, NV 89109']",-115.171579781293,36.1181806905551,https://www.yelp.com/biz/hash-house-a-go-go-las-vegas-5?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NV,f4x1YBxkLrZg652xt2KR5g
Sakana,(702) 733-0066,3070,4.5,2,"['3949 S Maryland Pkwy', 'Las Vegas, NV 89119']",-115.138436947621,36.1171507742866,https://www.yelp.com/biz/sakana-las-vegas-3?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,NV,7sb2FYLS2sejZKxRYF9mtg
