RestaurantName,PhoneNumber,ReviewCount,Rating,Price,Address,Longitude,Latitude,UrlLink,State,RefId
Rudy's Gourmet Pizza,(503) 771-8008,380,4.5,2,"['2443 SE Powell Blvd', 'Portland, OR 97206']",-122.640937805176,45.4985466003418,https://www.yelp.com/biz/rudys-gourmet-pizza-portland?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,OR,pqbvEG6UV5Yz14PoRlqGBQ
Pyro Pizza,(503) 929-1404,348,4.0,1,"['1207 SE Hawthorne Blvd', 'Portland, OR 97214']",-122.6533634,45.5124108,https://www.yelp.com/biz/pyro-pizza-portland?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,OR,x4Kue9D-tViVpQ_ftFfY1A
Sweet Heart Pizza,(503) 954-1706,100,4.0,2,"['0672 SW Gaines St', 'Portland, OR 97239']",-122.671209,45.4962677,https://www.yelp.com/biz/sweet-heart-pizza-portland?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,OR,1orve9RGta4PML4HHsOI0A
Escape From New York Pizza,(503) 227-5423,572,4.0,1,"['622 NW 23rd Ave', 'Portland, OR 97210']",-122.698381517459,45.5273481559503,https://www.yelp.com/biz/escape-from-new-york-pizza-portland?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,OR,-UOTqjUW2nOClLSaPFCEEA
Pizzeria Otto,(971) 373-8348,299,4.0,2,"['6708 NE Sandy Blvd', 'Portland, OR 97213']",-122.594372928143,45.5462419841536,https://www.yelp.com/biz/pizzeria-otto-portland?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,OR,o5RwFoFwK0HeqriEQi30Pg
Life of Pie,(503) 820-0083,146,4.5,2,"['1765 NW 23rd Ave', 'Portland, OR 97210']",-122.698881958356,45.535203828866,https://www.yelp.com/biz/life-of-pie-portland?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,OR,ctVkuKTdzAlAqeXkJgSWKA
Giants NY Pizza & Subs,(503) 709-7223,30,5.0,0,"['4415 SE 92nd Av', 'Ste B', 'Portland, OR 97266']",-122.5689715,45.490265,https://www.yelp.com/biz/giants-ny-pizza-and-subs-portland-4?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,OR,juz9PQwych5_IQdLLqqi_Q
Pizza Jerk,(503) 284-9333,232,4.0,2,"['5028 NE 42nd Ave', 'Portland, OR 97218']",-122.6199,45.55934,https://www.yelp.com/biz/pizza-jerk-portland?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,OR,Ra2MrR0fdvwV5VvyRFxu2g
Bull Run Pizza,(971) 279-5626,4,5.0,0,"['108 NE 28th Ave', 'Portland, OR 97232']",-122.637021,45.523771,https://www.yelp.com/biz/bull-run-pizza-portland-3?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,OR,vIPYA0h4-nHtr7Khr7-sRA
Lovely's Fifty Fifty,(503) 281-4060,378,4.5,2,"['4039 Mississippi Ave N', 'Ste 101', 'Portland, OR 97227']",-122.675633132458,45.5528680273715,https://www.yelp.com/biz/lovelys-fifty-fifty-portland?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,OR,-loAMvamhl-6kGw9jnetww
East Glisan Pizza Lounge,(971) 279-4273,358,4.5,2,"['8001 NE Glisan St', 'Portland, OR 97213']",-122.5811013,45.5265831,https://www.yelp.com/biz/east-glisan-pizza-lounge-portland?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,OR,JGEdtaljlJXqgimzmg2Euw
HOTLIPS Pizza - Pearl,(503) 595-2342,275,4.0,1,"['721 NW 9th Ave', 'Portland, OR 97209']",-122.680578,45.528243,https://www.yelp.com/biz/hotlips-pizza-pearl-portland-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,OR,ovxVjom2FMhViGLHFH46Ug
Nostrana,(503) 234-2427,964,4.0,2,"['1401 SE Morrison St', 'Ste 101', 'Portland, OR 97214']",-122.6511,45.51755,https://www.yelp.com/biz/nostrana-portland?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,OR,oloBhDAbMhmqA8tlAChj4g
Char,(503) 477-5942,94,4.5,1,"['4144 SE 60th Ave', 'Portland, OR 97206']",-122.60159,45.49258,https://www.yelp.com/biz/char-portland?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,OR,gsyqMldeKTBFEmpH41Ku-g
Dove Vivi,(503) 239-4444,532,4.0,2,"['2727 NE Glisan St', 'Portland, OR 97232']",-122.637556493282,45.5266673401039,https://www.yelp.com/biz/dove-vivi-portland?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,OR,3bBSanU6cV1sU6D32HYpmg
Straight From New York Pizza,(503) 736-9739,304,4.0,1,"['3330 SE Belmont St', 'Portland, OR 97214']",-122.63028,45.51623,https://www.yelp.com/biz/straight-from-new-york-pizza-portland-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,OR,lKi4WS8MZzZ-jnwxVHINgg
Via Chicago,(503) 719-6809,317,4.0,2,"['2013 NE Alberta Ave', 'Portland, OR 97211']",-122.64444,45.55929,https://www.yelp.com/biz/via-chicago-portland?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,OR,CoZbETgq7mF5JzzxLMeF6Q
Bridge City Pizza,(503) 777-4992,245,4.0,2,"['5412 SE Woodstock Blvd', 'Portland, OR 97206']",-122.607156336307,45.478854146697,https://www.yelp.com/biz/bridge-city-pizza-portland?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,OR,nSCqj9eawcFMSg9I2Njqmw
Hogan's Goat Pizza,(503) 281-9008,127,4.5,2,"['5222 NE Sacramento St', 'Portland, OR 97213']",-122.609385251999,45.5399472123338,https://www.yelp.com/biz/hogans-goat-pizza-portland-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,OR,s80aMOcprUm7S28QWiqfXg
Piattino,(971) 983-8000,441,4.5,2,"['1140 NW Everett St', 'Portland, OR 97209']",-122.6829354,45.5249827,https://www.yelp.com/biz/piattino-portland-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,OR,zM8B8ITOWbdFk1x4B7WZOw
The Star,(503) 300-7827,240,4.0,2,"['1309 NW Hoyt St', 'Portland, OR 97209']",-122.68482,45.52741,https://www.yelp.com/biz/the-star-portland?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,OR,WsTX-SKRMyDw_s2qiAaATg
Cibo,(503) 719-5377,421,4.0,2,"['3539 SE Division St', 'Portland, OR 97202']",-122.627769,45.504891,https://www.yelp.com/biz/cibo-portland?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,OR,uq4_I-aSfxocPlBb2bUdXA
Pacific Crust Pizza,(503) 719-5010,24,4.5,0,"['2703 NE Alberta', 'Portland, OR 97211']",-122.6376955,45.559239,https://www.yelp.com/biz/pacific-crust-pizza-portland?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,OR,6W93hyv3rLRsuhRMpPl4Ew
Handsome Pizza,(503) 247-7499,89,4.0,2,"['1603 NE Killingsworth St', 'Portland, OR 97211']",-122.648895205787,45.5628963070245,https://www.yelp.com/biz/handsome-pizza-portland-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,OR,HquU9beMzql1118WnYeYPw
Pizza Jerk - Southeast,(971) 803-7960,49,3.5,0,"['621 SE Morrison St', 'Portland, OR 97214']",-122.65904,45.51747,https://www.yelp.com/biz/pizza-jerk-southeast-portland?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,OR,GRnNPzRQpuEvjMbWQhvfXw
PieVino,(503) 238-7255,186,4.0,2,"['8000 SE 13th Ave', 'Portland, OR 97202']",-122.652778,45.465567,https://www.yelp.com/biz/pievino-portland-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,OR,lowRAcY8qLXXc99Uvvq6Fw
Biga,(503) 297-7133,7,5.0,0,"['5507 NE 30th Ave', 'Portland, OR 97211']",-122.635161,45.562911,https://www.yelp.com/biz/biga-portland?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,OR,vN2l24gtzxRw_nqCoLy3RA
The Angelo Pizza,,43,4.5,0,"['229 Market St', 'Philadelphia, PA 19106']",-75.144696,39.950276,https://www.yelp.com/biz/the-angelo-pizza-philadelphia?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,nmeGoVi_U-bbnojJsi52Aw
Nomad Pizza Company,(215) 238-0900,551,4.5,2,"['611 S 7th St', 'Philadelphia, PA 19147']",-75.15375,39.94181,https://www.yelp.com/biz/nomad-pizza-company-philadelphia?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,M_EpyAH1CZZVlhxfYBLOqg
Angelo's Pizzeria,(215) 922-0000,309,4.5,2,"['736 S 9th St', 'Philadelphia, PA 19147']",-75.15765283177733,39.94065346530856,https://www.yelp.com/biz/angelos-pizzeria-philadelphia?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,cFSyJluKa2SHtgMMvlx6SQ
Pizzeria Beddia,(267) 928-2256,547,4.0,2,"['1313 North Lee St', 'Philadelphia, PA 19122']",-75.1349894329906,39.970799,https://www.yelp.com/biz/pizzeria-beddia-philadelphia?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,uJZgom8HpK74xz8IojpT0A
Pizzata Pizzeria,(215) 546-7200,37,4.5,0,"['240 S 22nd St', 'Philadelphia, PA 19103']",-75.177901,39.949366,https://www.yelp.com/biz/pizzata-pizzeria-philadelphia?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,VSc5hpsT_CCt_Hvj92mbPg
Rione,(215) 575-9075,202,4.5,1,"['102 S 21st St', 'Philadelphia, PA 19103']",-75.1756387,39.9520434,https://www.yelp.com/biz/rione-philadelphia?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,IzyQVIJG8JAnOiRQPb0-wg
Circles + Squares,(215) 309-3342,98,5.0,2,"['2513 Tulip St', 'Philadelphia, PA 19125']",-75.1232624799013,39.9811626536674,https://www.yelp.com/biz/circles-squares-philadelphia?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,kDzp5FXnuG3Pwk6orhfl8A
Pizza Shackamaxon,,131,4.5,1,"['115 E Girard Ave', 'Philadelphia, PA 19125']",-75.133939,39.969227,https://www.yelp.com/biz/pizza-shackamaxon-philadelphia?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,jNxvJeAUzzpC7zW3UN78HA
Pizzeria Vetri,(215) 763-3760,277,4.0,2,"['1615 Chancellor St', 'Philadelphia, PA 19103']",-75.1686977423011,39.9494108300057,https://www.yelp.com/biz/pizzeria-vetri-philadelphia-6?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,0-JRAY0LpBazDuA9761U5w
Barbuzzo,(215) 546-9300,2770,4.5,2,"['110 S 13th St', 'Philadelphia, PA 19107']",-75.16216,39.94999,https://www.yelp.com/biz/barbuzzo-philadelphia?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,6ajnOk0GcY9xbb5Ocaw8Gw
Spuntino Wood Fired Pizza,(267) 930-8486,186,4.5,2,"['701 N 2nd St', 'Philadelphia, PA 19123']",-75.1409495595264,39.9620061691247,https://www.yelp.com/biz/spuntino-wood-fired-pizza-philadelphia?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,TKPAyOWcexkpVHPCdYTNmQ
Pizzeria Vetri,(215) 600-2629,622,4.0,2,"['1939 Callowhill St', 'Philadelphia, PA 19130']",-75.171213,39.960888,https://www.yelp.com/biz/pizzeria-vetri-philadelphia-5?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,u7_3L1NBWgxhBM_B-cmmnA
&pizza - Rittenhouse,,355,4.5,2,"['213 S 15th St', 'Philadelphia, PA 19102']",-75.1659201061516,39.949206712438,https://www.yelp.com/biz/and-pizza-walnut-philadelphia?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,wuH4TPUo8oJo4E59xZKsNg
Square Pie,(215) 238-0615,139,4.5,2,"['801 E Passyunk Ave', 'Philadelphia, PA 19147']",-75.1527936011553,39.9385803937912,https://www.yelp.com/biz/square-pie-philadelphia-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,UaDnEIiRNCyLvrQWE4g0sg
Wood Street Pizza,(215) 515-3382,118,4.0,1,"['325 N 12th St', 'Philadelphia, PA 19107']",-75.1583431994355,39.9584362304905,https://www.yelp.com/biz/wood-street-pizza-philadelphia?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,nDWDC9JyQSMGnyrMxeGmwQ
Tacconelli's Pizzeria,(215) 425-4983,362,4.0,2,"['2604 E Somerset St', 'Philadelphia, PA 19134']",-75.11303,39.980483,https://www.yelp.com/biz/tacconellis-pizzeria-philadelphia?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,gQCKrqkalAc--4cuW_C_Ow
Alice Pizza,(215) 545-2020,224,4.5,2,"['235 S 15th St', 'Philadelphia, PA 19102']",-75.166127,39.948332,https://www.yelp.com/biz/alice-pizza-philadelphia-7?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,VSDdUwXktnvL_O0meKv7MQ
20th Street Pizza,(215) 398-5748,67,4.5,0,"['108 S 20th St', 'Philadelphia, PA 19103']",-75.17376,39.9517,https://www.yelp.com/biz/20th-street-pizza-philadelphia-3?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,MNv5nQf1KgTUi7zFeDEazA
NYPD Pizza,(215) 733-0651,194,4.0,1,"['140 S 11th St', 'Philadelphia, PA 19102']",-75.15909,39.94895,https://www.yelp.com/biz/nypd-pizza-philadelphia?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,5Fm6khB-De-OdqATep9J9Q
Pizza Brain,(215) 291-2965,562,4.0,2,"['2313 Frankford Ave', 'Philadelphia, PA 19125']",-75.1280212402344,39.9806289672852,https://www.yelp.com/biz/pizza-brain-philadelphia?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,g2zwbLIqxtN9nGGuL43trg
Pizzeria Stella,(215) 320-8000,579,4.0,2,"['420 S 2nd St', 'Philadelphia, PA 19147']",-75.1456823945045,39.9424247094494,https://www.yelp.com/biz/pizzeria-stella-philadelphia?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,vF_QwGltBpVesMMGclzB9Q
Dolce Carini,(215) 567-8892,122,4.0,1,"['1929 Chestnut St', 'Philadelphia, PA 19103']",-75.17291,39.95227,https://www.yelp.com/biz/dolce-carini-philadelphia-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,lYloPAiaWJwWgno4SdxD0Q
Pizza Plus,,51,4.0,0,"['1846 S 12th St', 'Philadelphia, PA 19148']",-75.1656306535006,39.9264547233662,https://www.yelp.com/biz/pizza-plus-philadelphia?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,Tk9KD_DDpcMeceID_VrutQ
D'Oliva evoo Pizza & Grill,(215) 454-6798,73,4.5,0,"['1009 N Bodine St', 'Philadelphia, PA 19123']",-75.1413,39.96687,https://www.yelp.com/biz/d-oliva-evoo-pizza-and-grill-philadelphia?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,4PyqPHAiFopyZZlLcLQuVg
La Rosa Pizzeria,(215) 271-5246,153,4.0,1,"['2106 S Broad St', 'Philadelphia, PA 19145']",-75.170089,39.92416,https://www.yelp.com/biz/la-rosa-pizzeria-philadelphia?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,7pwZZVVlYCxQvVdd8Q03wg
Randazzo's Pizzeria,(215) 546-1566,140,4.0,1,"['1826 S St', 'Philadelphia, PA 19146']",-75.1726122757187,39.9444927907103,https://www.yelp.com/biz/randazzos-pizzeria-philadelphia?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,DKRssfE83bAnqHvwXK5DqA
Luigi's Pizza Fresca,(215) 769-8888,240,4.0,1,"['2401 Fairmount Ave', 'Philadelphia, PA 19130']",-75.17709,39.96759,https://www.yelp.com/biz/luigis-pizza-fresca-philadelphia?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,bmJgvpuf2GBXd62ELK0Q2w
Angelino's Restaurant,(215) 787-9945,188,4.0,2,"['849 N 25th St', 'Philadelphia, PA 19130']",-75.1776345,39.9712971,https://www.yelp.com/biz/angelinos-restaurant-philadelphia-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,jt1TfLJQN20aoVskD_8DuQ
Sally,(267) 773-7178,9,5.0,0,"['2229 Spruce St', 'Philadelphia, PA 19103']",-75.17887942492962,39.94887745981096,https://www.yelp.com/biz/sally-philadelphia?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,t8xJ1hwM41vYwe7LxIyqaw
Pizza Jawn,,42,4.5,0,"['4330 Main St', 'Philadelphia, PA 19127']",-75.2232,40.025144,https://www.yelp.com/biz/pizza-jawn-philadelphia?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,6yUwIic-obMfUiPBDDkTkw
Lazaro's Pizzeria & Grill,(215) 545-2775,354,4.0,1,"['1743 South St', 'Philadelphia, PA 19146']",-75.171679,39.944571,https://www.yelp.com/biz/lazaros-pizzeria-and-grill-philadelphia-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,sL6fC0P4C-gyL4E5gacUeQ
Aldo and Manny Pizza and Pasta,(215) 660-9020,49,4.0,0,"['1431 Arch St', 'Philadelphia, PA 19102']",-75.16452,39.95481,https://www.yelp.com/biz/aldo-and-manny-pizza-and-pasta-philadelphia?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,jyBbsc6LrIwdJYD9jFuiaw
Gianfranco Pizza Rustica,(215) 592-0048,246,4.0,1,"['6 N 3rd St', 'Philadelphia, PA 19106']",-75.14578,39.95042,https://www.yelp.com/biz/gianfranco-pizza-rustica-philadelphia?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,Mna6U7kUX36l8-dpDt-U-A
Francoluigi's Pizzeria & Italian Restaurant,(215) 755-8900,305,4.0,2,"['1549 S 13th St', 'Philadelphia, PA 19147']",-75.1661050210697,39.9302934257011,https://www.yelp.com/biz/francoluigis-pizzeria-and-italian-restaurant-philadelphia?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,1CCG0WYSoR8ejdgD5-Gaqg
Pizzeria L'Angolo,(215) 487-0606,26,4.5,0,"['4105 Main St', 'Philadelphia, PA 19127']",-75.2183,40.02245,https://www.yelp.com/biz/pizzeria-l-angolo-philadelphia?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,FotR6jku5WWtm8THC4T7ig
Lorenzo & Sons Pizza,(215) 800-1942,648,3.5,1,"['305 S St', 'Philadelphia, PA 19147']",-75.1478101,39.941596,https://www.yelp.com/biz/lorenzo-and-sons-pizza-philadelphia?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,FD7gMovIYQmhdn23Iq91zQ
Snap Custom Pizza - Center City,(215) 568-5000,265,4.0,1,"['1504 Sansom St', 'Philadelphia, PA 19102']",-75.1660162210464,39.9502922594547,https://www.yelp.com/biz/snap-custom-pizza-center-city-philadelphia?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,SOsjW1JARmtHUFtpFlp8rw
Pitruco Pizza,(484) 602-5454,139,4.5,1,"['Philadelphia, PA 19104']",-75.1948,39.95918,https://www.yelp.com/biz/pitruco-pizza-philadelphia?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,5vAtunQlPFkfdTI9zn4TIw
Rustica,(215) 627-1393,310,4.0,1,"['903 N 2nd St', 'Philadelphia, PA 19123']",-75.1404724121094,39.9642143249512,https://www.yelp.com/biz/rustica-philadelphia?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,YaLKDgS_zIYIm6jkXWCxgA
King of Pizza,(215) 228-0612,28,4.5,1,"['3633 Germantown Ave', 'Philadelphia, PA 19140']",-75.15034,40.00843,https://www.yelp.com/biz/king-of-pizza-philadelphia?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,PA,Bmoc9P_qcjuPvVzwOWIXJg
